segment_id,sample_index,curve,time_step,is_missing,x,y,z
5,12172,LOCF,3,1,-1.257323980331421,2.4720826148986816,0.9169947504997253
5,12172,LOCF,4,1,-1.2573895454406738,2.4721713066101074,0.9170409440994263
5,12172,LOCF,5,1,-1.2574626207351685,2.4722886085510254,0.9170962572097778
5,12172,LOCF,6,1,-1.2575310468673706,2.4724364280700684,0.91716068983078
5,12172,LOCF,7,1,-1.2575798034667969,2.4726157188415527,0.9172342419624329
5,12172,LOCF,8,1,-1.2576106786727905,2.4728240966796875,0.917296290397644
5,12172,LOCF,9,1,-1.2576284408569336,2.473057746887207,0.9173262119293213
5,12172,LOCF,10,1,-1.25764000415802,2.4733104705810547,0.9173304438591003
5,12172,LOCF,11,1,-1.2576524019241333,2.473578929901123,0.9173169732093811
5,12172,LOCF,12,1,-1.2576655149459839,2.473862409591675,0.917292058467865
5,12172,LOCF,13,1,-1.2576855421066284,2.4741623401641846,0.917263925075531
5,12172,LOCF,14,1,-1.257720708847046,2.474482536315918,0.9172360897064209
5,12172,LOCF,15,1,-1.2577731609344482,2.474827289581299,0.9172117710113525
5,12172,LOCF,16,1,-1.257843017578125,2.4751996994018555,0.9171938896179199
5,12172,LOCF,17,1,-1.2579302787780762,2.475600242614746,0.9171825051307678
5,12172,LOCF,18,1,-1.2580317258834839,2.4760215282440186,0.9171775579452515
5,12172,LOCF,19,1,-1.2581373453140259,2.4764513969421387,0.9171651005744934
5,12172,LOCF,20,1,-1.2582402229309082,2.4768800735473633,0.9171339273452759
5,12172,LOCF,21,1,-1.2583378553390503,2.477301836013794,0.9170868396759033
5,12172,LOCF,22,1,-1.258428692817688,2.477717638015747,0.9170482158660889
5,12172,LOCF,23,1,-1.2585136890411377,2.4781246185302734,0.917083740234375
5,12172,LOCF,24,1,-1.2585852146148682,2.478522777557373,0.9172165393829346
5,12172,LOCF,25,1,-1.2586314678192139,2.4789164066314697,0.9174285531044006
5,12172,LOCF,26,1,-1.2586480379104614,2.4793148040771484,0.9176573157310486
5,12172,LOCF,27,1,-1.2586349248886108,2.479726552963257,0.9178404211997986
5,12172,LOCF,28,0,-1.2586007118225098,2.480137586593628,0.9179782867431641
5,12172,LOCF,29,1,-1.258552074432373,2.4805190563201904,0.9180834889411926
5,12172,MICE,0,1,-1.2572215795516968,2.4719908237457275,0.9169164299964905
5,12172,MICE,1,1,-1.2572319507598877,2.4719951152801514,0.9169310927391052
5,12172,MICE,2,1,-1.2572611570358276,2.4720163345336914,0.9169496893882751
5,12172,MICE,3,1,-1.2573100328445435,2.472069501876831,0.9169708490371704
5,12172,MICE,4,1,-1.257370948791504,2.4721529483795166,0.9170078635215759
5,12172,MICE,5,1,-1.2574368715286255,2.4722650051116943,0.9170635938644409
5,12172,MICE,6,1,-1.2574957609176636,2.472407579421997,0.9171245694160461
5,12172,MICE,7,1,-1.2575349807739258,2.472581624984741,0.9171854853630066
5,12172,MICE,8,1,-1.2575563192367554,2.4727847576141357,0.9172323942184448
5,12172,MICE,9,1,-1.2575823068618774,2.473013162612915,0.9172616004943848
5,12172,MICE,10,1,-1.2576199769973755,2.4732606410980225,0.9172794818878174
5,12172,MICE,11,1,-1.2576707601547241,2.4735169410705566,0.9172796010971069
5,12172,MICE,12,1,-1.2577301263809204,2.473781108856201,0.9172683358192444
5,12172,MICE,13,1,-1.2577917575836182,2.4740617275238037,0.9172537922859192
5,12172,MICE,14,1,-1.2578685283660889,2.47436261177063,0.9172395467758179
5,12172,MICE,15,1,-1.257953405380249,2.4746880531311035,0.9172288179397583
5,12172,MICE,16,1,-1.2580307722091675,2.475041151046753,0.9172036051750183
5,12172,MICE,17,1,-1.2580972909927368,2.4754109382629395,0.9171538352966309
5,12172,MICE,18,1,-1.2581655979156494,2.475790023803711,0.9170814156532288
5,12172,MICE,19,1,-1.2582380771636963,2.47617769241333,0.9169824123382568
5,12172,MICE,20,1,-1.2583273649215698,2.4765641689300537,0.9168646931648254
5,12172,MICE,21,1,-1.2584308385849,2.4769437313079834,0.9167563319206238
5,12172,MICE,22,1,-1.2585275173187256,2.4773173332214355,0.916681706905365
5,12172,MICE,23,1,-1.2586110830307007,2.47768235206604,0.9166812300682068
5,12172,MICE,24,1,-1.258673906326294,2.4780383110046387,0.916778028011322
5,12172,MICE,25,1,-1.2587114572525024,2.4784045219421387,0.9169259667396545
5,12172,MICE,26,1,-1.2587231397628784,2.478789806365967,0.917062520980835
5,12172,MICE,27,1,-1.2587121725082397,2.4791758060455322,0.9171684980392456
5,12172,MICE,28,0,-1.2586833238601685,2.4795477390289307,0.9172443747520447
5,12172,MICE,29,1,-1.2586400508880615,2.4798901081085205,0.9172875881195068
