file,index,time,type,detail
Oxford Dataset\handbag-2\imu3.csv,26504,1496840269.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26505,1496840269.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26506,1496840269.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26507,1496840269.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26508,1496840269.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26509,1496840269.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26510,1496840269.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26511,1496840269.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26512,1496840269.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26513,1496840269.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26514,1496840269.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26515,1496840269.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26516,1496840269.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26517,1496840269.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26518,1496840269.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26519,1496840269.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26520,1496840269.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26521,1496840269.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26522,1496840269.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26523,1496840269.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26524,1496840269.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26525,1496840269.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26526,1496840269.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26527,1496840269.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26528,1496840269.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26529,1496840269.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26530,1496840269.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26531,1496840269.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26532,1496840269.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26533,1496840269.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26534,1496840269.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26535,1496840269.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26536,1496840269.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26537,1496840269.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26538,1496840269.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26539,1496840269.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26540,1496840269.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26541,1496840269.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26542,1496840269.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26543,1496840269.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26544,1496840269.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26545,1496840269.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26546,1496840269.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26547,1496840269.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26548,1496840269.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26549,1496840269.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26550,1496840270.0,dt_anomaly,1.0
Oxford Dataset\handbag-2\imu3.csv,26551,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26552,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26553,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26554,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26555,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26556,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26557,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26558,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26559,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26560,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26561,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26562,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26563,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26564,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26565,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26566,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26567,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26568,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26569,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26570,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26571,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26572,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26573,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26574,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26575,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26576,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26577,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26578,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26579,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26580,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26581,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26582,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26583,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26584,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26585,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26586,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26587,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26588,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26589,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26590,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26591,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26592,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26593,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26594,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26595,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26596,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26597,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26598,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26599,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26600,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26601,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26602,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26603,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26604,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26605,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26606,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26607,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26608,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26609,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26610,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26611,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26612,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26613,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26614,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26615,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26616,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26617,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26618,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26619,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26620,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26621,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26622,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26623,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26624,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26625,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26626,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26627,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26628,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26629,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26630,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26631,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26632,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26633,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26634,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26635,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26636,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26637,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26638,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26639,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26640,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26641,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26642,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26643,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26644,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26645,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26646,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26647,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26648,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26649,1496840270.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26650,1496840271.0,dt_anomaly,1.0
Oxford Dataset\handbag-2\imu3.csv,26651,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26652,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26653,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26654,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26655,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26656,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26657,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26658,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26659,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26660,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26661,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26662,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26663,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26664,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26665,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26666,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26667,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26668,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26669,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26670,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26671,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26672,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26673,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26674,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26675,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26676,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26677,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26678,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26679,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26680,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26681,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26682,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26683,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26684,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26685,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26686,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26687,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26688,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26689,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26690,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26691,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26692,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26693,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26694,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26695,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26696,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26697,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26698,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26699,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26700,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26701,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26702,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26703,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26704,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26705,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26706,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26707,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26708,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26709,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26710,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26711,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26712,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26713,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26714,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26715,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26716,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26717,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26718,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26719,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26720,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26721,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26722,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26723,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26724,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26725,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26726,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26727,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26728,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26729,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26730,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26731,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26732,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26733,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26734,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26735,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26736,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26737,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26738,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26739,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26740,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26741,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26742,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26743,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26744,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26745,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26746,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26747,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26748,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26749,1496840271.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26750,1496840272.0,dt_anomaly,1.0
Oxford Dataset\handbag-2\imu3.csv,26751,1496840272.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26752,1496840272.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26753,1496840272.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26754,1496840272.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26755,1496840272.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26756,1496840272.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26757,1496840272.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26758,1496840272.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26759,1496840272.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26760,1496840272.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26761,1496840272.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26762,1496840272.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26763,1496840272.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26764,1496840272.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26765,1496840272.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26766,1496840272.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26767,1496840272.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26768,1496840272.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26769,1496840272.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26770,1496840272.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26771,1496840272.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26772,1496840272.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26773,1496840272.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26774,1496840272.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26775,1496840272.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26776,1496840272.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26777,1496840272.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26778,1496840272.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26779,1496840272.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26780,1496840272.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26781,1496840272.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26782,1496840272.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26783,1496840272.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26784,1496840272.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26785,1496840272.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26786,1496840272.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26787,1496840272.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26788,1496840272.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26789,1496840272.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26790,1496840272.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26791,1496840272.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26792,1496840272.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26793,1496840272.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26794,1496840272.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26795,1496840272.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26796,1496840272.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26797,1496840272.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26798,1496840272.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26799,1496840272.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26800,1496840272.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26801,1496840272.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26802,1496840272.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26803,1496840272.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26804,1496840272.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26805,1496840272.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26806,1496840272.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26807,1496840272.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26808,1496840272.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26809,1496840272.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26810,1496840272.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26811,1496840272.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26812,1496840272.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26813,1496840272.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26814,1496840272.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26815,1496840272.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26816,1496840272.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26817,1496840272.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26818,1496840272.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26819,1496840272.0,dt_anomaly,0.0
Oxford Dataset\handbag-2\imu3.csv,26820,1496840272.0,dt_anomaly,0.0
